county,precinct,office,district,candidate,party,votes,absentee,election_day
Story,AMES 23,Attorney General,,Write-in,,0,0,0
Story,AMES 24,Attorney General,,Write-in,,0,0,0
Story,CAMBRIDGE/UNION TWP 1,Attorney General,,Write-in,,0,0,0
Story,COLLINS/COLLINS TWP,Attorney General,,Write-in,,0,0,0
Story,COLO/NEW ALBANY TWP,Attorney General,,Write-in,,1,0,1
Story,FRANKLIN TWP,Attorney General,,Write-in,,2,0,2
Story,GILBERT,Attorney General,,Write-in,,1,0,1
Story,HUXLEY 1/UNION TWP 2,Attorney General,,Write-in,,2,1,1
Story,HUXLEY 2/PALESTINE TWP,Attorney General,,Write-in,,2,0,2
Story,KELLEY,Attorney General,,Write-in,,0,0,0
Story,MAXWELL/INDIAN CRK TWP,Attorney General,,Write-in,,2,0,2
Story,MCCALLSBURG/WARREN TWP,Attorney General,,Write-in,,0,0,0
Story,MILFORD TWP,Attorney General,,Write-in,,0,0,0
Story,NEVADA 1/RICHLAND TWP,Attorney General,,Write-in,,0,0,0
Story,NEVADA 2/GRANT TWP 2,Attorney General,,Write-in,,0,0,0
Story,NEVADA 3,Attorney General,,Write-in,,0,0,0
Story,NEVADA 4/NEVADA TWP,Attorney General,,Write-in,,0,0,0
Story,ROLAND/HOWARD TWP,Attorney General,,Write-in,,3,0,3
Story,SLATER/SHELDAHL,Attorney General,,Write-in,,0,0,0
Story,STORY CITY 1,Attorney General,,Write-in,,2,0,2
Story,STORY CITY 2/LAFAYETTE/HOWARD 2,Attorney General,,Write-in,,0,0,0
Story,WASHINGTON TWP,Attorney General,,Write-in,,1,0,1
Story,ZEARING/LINCOLN/SHERMAN,Attorney General,,Write-in,,2,0,2
Story,AMES 1,State Senate,25,Herman C. Quirmbach,DEM,369,128,241
Story,AMES 2,State Senate,25,Herman C. Quirmbach,DEM,1025,465,560
Story,AMES 3/GRANT TWP,State Senate,25,Herman C. Quirmbach,DEM,589,255,334
Story,AMES 5/WASH TWP 2,State Senate,25,Herman C. Quirmbach,DEM,770,288,482
Story,AMES 6,State Senate,25,Herman C. Quirmbach,DEM,336,76,260
Story,AMES 7/FRANKLIN TWP 2,State Senate,25,Herman C. Quirmbach,DEM,897,418,479
Story,AMES 8,State Senate,25,Herman C. Quirmbach,DEM,1090,473,617
Story,AMES 9,State Senate,25,Herman C. Quirmbach,DEM,999,399,600
Story,AMES 10,State Senate,25,Herman C. Quirmbach,DEM,970,406,564
Story,AMES 11,State Senate,25,Herman C. Quirmbach,DEM,883,360,523
Story,AMES 12,State Senate,25,Herman C. Quirmbach,DEM,732,316,416
Story,AMES 13,State Senate,25,Herman C. Quirmbach,DEM,329,70,259
Story,AMES 14,State Senate,25,Herman C. Quirmbach,DEM,494,134,360
Story,AMES 15,State Senate,25,Herman C. Quirmbach,DEM,438,92,346
Story,AMES 16/WASH TWP 3,State Senate,25,Herman C. Quirmbach,DEM,670,246,424
Story,AMES 17,State Senate,25,Herman C. Quirmbach,DEM,460,143,317
Story,AMES 18,State Senate,25,Herman C. Quirmbach,DEM,431,98,333
Story,AMES 19,State Senate,25,Herman C. Quirmbach,DEM,153,12,141
Story,AMES 20,State Senate,25,Herman C. Quirmbach,DEM,201,15,186
Story,AMES 21,State Senate,25,Herman C. Quirmbach,DEM,521,144,377
Story,AMES 22,State Senate,25,Herman C. Quirmbach,DEM,667,228,439
Story,AMES 23,State Senate,25,Herman C. Quirmbach,DEM,636,251,385
Story,AMES 24,State Senate,25,Herman C. Quirmbach,DEM,598,182,416
Story,AMES 1,State Senate,25,Jordan Taylor,LIB,112,22,90
Story,AMES 2,State Senate,25,Jordan Taylor,LIB,204,39,165
Story,AMES 3/GRANT TWP,State Senate,25,Jordan Taylor,LIB,226,57,169
Story,AMES 5/WASH TWP 2,State Senate,25,Jordan Taylor,LIB,251,43,208
Story,AMES 6,State Senate,25,Jordan Taylor,LIB,106,17,89
Story,AMES 7/FRANKLIN TWP 2,State Senate,25,Jordan Taylor,LIB,346,69,277
Story,AMES 8,State Senate,25,Jordan Taylor,LIB,339,72,267
Story,AMES 9,State Senate,25,Jordan Taylor,LIB,361,68,293
Story,AMES 10,State Senate,25,Jordan Taylor,LIB,265,42,223
Story,AMES 11,State Senate,25,Jordan Taylor,LIB,332,76,256
Story,AMES 12,State Senate,25,Jordan Taylor,LIB,297,77,220
Story,AMES 13,State Senate,25,Jordan Taylor,LIB,83,9,74
Story,AMES 14,State Senate,25,Jordan Taylor,LIB,138,22,116
Story,AMES 15,State Senate,25,Jordan Taylor,LIB,145,19,126
Story,AMES 16/WASH TWP 3,State Senate,25,Jordan Taylor,LIB,224,42,182
Story,AMES 17,State Senate,25,Jordan Taylor,LIB,136,15,121
Story,AMES 18,State Senate,25,Jordan Taylor,LIB,131,20,111
Story,AMES 19,State Senate,25,Jordan Taylor,LIB,54,2,52
Story,AMES 20,State Senate,25,Jordan Taylor,LIB,75,3,72
Story,AMES 21,State Senate,25,Jordan Taylor,LIB,92,14,78
Story,AMES 22,State Senate,25,Jordan Taylor,LIB,162,16,146
Story,AMES 23,State Senate,25,Jordan Taylor,LIB,188,36,152
Story,AMES 24,State Senate,25,Jordan Taylor,LIB,184,32,152
Story,AMES 1,State Senate,25,Write-in,,1,0,1
Story,AMES 2,State Senate,25,Write-in,,5,1,4
Story,AMES 3/GRANT TWP,State Senate,25,Write-in,,7,0,7
Story,AMES 5/WASH TWP 2,State Senate,25,Write-in,,5,2,3
Story,AMES 6,State Senate,25,Write-in,,5,0,5
Story,AMES 7/FRANKLIN TWP 2,State Senate,25,Write-in,,10,1,9
Story,AMES 8,State Senate,25,Write-in,,9,0,9
Story,AMES 9,State Senate,25,Write-in,,6,0,6
Story,AMES 10,State Senate,25,Write-in,,4,1,3
Story,AMES 11,State Senate,25,Write-in,,16,2,14
Story,AMES 12,State Senate,25,Write-in,,6,1,5
Story,AMES 13,State Senate,25,Write-in,,2,0,2
Story,AMES 14,State Senate,25,Write-in,,9,0,9
Story,AMES 15,State Senate,25,Write-in,,2,0,2
Story,AMES 16/WASH TWP 3,State Senate,25,Write-in,,17,3,14
Story,AMES 17,State Senate,25,Write-in,,1,0,1
Story,AMES 18,State Senate,25,Write-in,,5,0,5
Story,AMES 19,State Senate,25,Write-in,,4,0,4
Story,AMES 20,State Senate,25,Write-in,,1,0,1
Story,AMES 21,State Senate,25,Write-in,,0,0,0
Story,AMES 22,State Senate,25,Write-in,,1,0,1
Story,AMES 23,State Senate,25,Write-in,,6,0,6
Story,AMES 24,State Senate,25,Write-in,,7,1,6
Story,AMES 4,State House,48,Penny Vossler,DEM,680,224,456
Story,SLATER/SHELDAHL,State House,48,Penny Vossler,DEM,322,56,266
Story,WASHINGTON TWP,State House,48,Penny Vossler,DEM,125,63,62
Story,AMES 4,State House,48,Phil Thompson,REP,435,61,374
Story,SLATER/SHELDAHL,State House,48,Phil Thompson,REP,473,48,425
Story,WASHINGTON TWP,State House,48,Phil Thompson,REP,160,29,131
Story,AMES 4,State House,48,Luke Barnes,,37,3,34
Story,SLATER/SHELDAHL,State House,48,Luke Barnes,,32,4,28
Story,WASHINGTON TWP,State House,48,Luke Barnes,,8,2,6
Story,AMES 4,State House,48,Write-in,,0,0,0
Story,SLATER/SHELDAHL,State House,48,Write-in,,0,0,0
Story,WASHINGTON TWP,State House,48,Write-in,,0,0,0
Story,AMES 1,State House,49,Beth Wessel-Kroeschell,DEM,424,137,287
Story,AMES 2,State House,49,Beth Wessel-Kroeschell,DEM,1089,480,609
Story,AMES 3/GRANT TWP,State House,49,Beth Wessel-Kroeschell,DEM,665,274,391
Story,AMES 5/WASH TWP 2,State House,49,Beth Wessel-Kroeschell,DEM,881,303,578
Story,AMES 6,State House,49,Beth Wessel-Kroeschell,DEM,392,83,309
Story,AMES 8,State House,49,Beth Wessel-Kroeschell,DEM,1200,492,708
Story,AMES 13,State House,49,Beth Wessel-Kroeschell,DEM,361,72,289
Story,AMES 14,State House,49,Beth Wessel-Kroeschell,DEM,566,146,420
Story,AMES 19,State House,49,Beth Wessel-Kroeschell,DEM,184,13,171
Story,AMES 20,State House,49,Beth Wessel-Kroeschell,DEM,238,16,222
Story,AMES 21,State House,49,Beth Wessel-Kroeschell,DEM,560,147,413
Story,AMES 1,State House,49,Write-in,,14,3,11
Story,AMES 2,State House,49,Write-in,,23,1,22
Story,AMES 3/GRANT TWP,State House,49,Write-in,,23,2,21
Story,AMES 5/WASH TWP 2,State House,49,Write-in,,19,3,16
Story,AMES 6,State House,49,Write-in,,16,1,15
Story,AMES 8,State House,49,Write-in,,35,4,31
Story,AMES 13,State House,49,Write-in,,11,1,10
Story,AMES 14,State House,49,Write-in,,24,1,23
Story,AMES 19,State House,49,Write-in,,6,1,5
Story,AMES 20,State House,49,Write-in,,8,0,8
Story,AMES 21,State House,49,Write-in,,10,1,9
Story,AMES 7/FRANKLIN TWP 2,State House,50,Ross Wilburn,DEM,999,427,572
Story,AMES 9,State House,50,Ross Wilburn,DEM,1121,411,710
Story,AMES 10,State House,50,Ross Wilburn,DEM,1054,411,643
Story,AMES 11,State House,50,Ross Wilburn,DEM,983,384,599
Story,AMES 12,State House,50,Ross Wilburn,DEM,838,334,504
Story,AMES 15,State House,50,Ross Wilburn,DEM,498,100,398
Story,AMES 16/WASH TWP 3,State House,50,Ross Wilburn,DEM,760,261,499
Story,AMES 17,State House,50,Ross Wilburn,DEM,523,145,378
Story,AMES 18,State House,50,Ross Wilburn,DEM,495,108,387
Story,AMES 22,State House,50,Ross Wilburn,DEM,704,227,477
Story,AMES 23,State House,50,Ross Wilburn,DEM,700,258,442
Story,AMES 24,State House,50,Ross Wilburn,DEM,661,191,470
Story,AMES 7/FRANKLIN TWP 2,State House,50,Write-in,,33,2,31
Story,AMES 9,State House,50,Write-in,,32,4,28
Story,AMES 10,State House,50,Write-in,,18,1,17
Story,AMES 11,State House,50,Write-in,,46,5,41
Story,AMES 12,State House,50,Write-in,,18,1,17
Story,AMES 15,State House,50,Write-in,,13,1,12
Story,AMES 16/WASH TWP 3,State House,50,Write-in,,38,3,35
Story,AMES 17,State House,50,Write-in,,9,2,7
Story,AMES 18,State House,50,Write-in,,14,2,12
Story,AMES 22,State House,50,Write-in,,13,0,13
Story,AMES 23,State House,50,Write-in,,21,4,17
Story,AMES 24,State House,50,Write-in,,24,2,22
Story,CAMBRIDGE/UNION TWP 1,State House,51,Dave Deyoe,REP,412,58,354
Story,COLLINS/COLLINS TWP,State House,51,Dave Deyoe,REP,249,26,223
Story,COLO/NEW ALBANY TWP,State House,51,Dave Deyoe,REP,404,64,340
Story,FRANKLIN TWP,State House,51,Dave Deyoe,REP,889,236,653
Story,GILBERT,State House,51,Dave Deyoe,REP,335,37,298
Story,HUXLEY 1/UNION TWP 2,State House,51,Dave Deyoe,REP,634,83,551
Story,HUXLEY 2/PALESTINE TWP,State House,51,Dave Deyoe,REP,851,145,706
Story,KELLEY,State House,51,Dave Deyoe,REP,86,5,81
Story,MAXWELL/INDIAN CRK TWP,State House,51,Dave Deyoe,REP,518,77,441
Story,MCCALLSBURG/WARREN TWP,State House,51,Dave Deyoe,REP,207,34,173
Story,MILFORD TWP,State House,51,Dave Deyoe,REP,203,52,151
Story,NEVADA 1/RICHLAND TWP,State House,51,Dave Deyoe,REP,518,156,362
Story,NEVADA 2/GRANT TWP 2,State House,51,Dave Deyoe,REP,327,89,238
Story,NEVADA 3,State House,51,Dave Deyoe,REP,446,177,269
Story,NEVADA 4/NEVADA TWP,State House,51,Dave Deyoe,REP,761,270,491
Story,ZEARING/LINCOLN/SHERMAN,State House,51,Dave Deyoe,REP,325,40,285
Story,CAMBRIDGE/UNION TWP 1,State House,51,Joshua Herbert,LIB,157,36,121
Story,COLLINS/COLLINS TWP,State House,51,Joshua Herbert,LIB,67,10,57
Story,COLO/NEW ALBANY TWP,State House,51,Joshua Herbert,LIB,104,26,78
Story,FRANKLIN TWP,State House,51,Joshua Herbert,LIB,349,149,200
Story,GILBERT,State House,51,Joshua Herbert,LIB,159,38,121
Story,HUXLEY 1/UNION TWP 2,State House,51,Joshua Herbert,LIB,304,71,233
Story,HUXLEY 2/PALESTINE TWP,State House,51,Joshua Herbert,LIB,285,80,205
Story,KELLEY,State House,51,Joshua Herbert,LIB,38,3,35
Story,MAXWELL/INDIAN CRK TWP,State House,51,Joshua Herbert,LIB,151,38,113
Story,MCCALLSBURG/WARREN TWP,State House,51,Joshua Herbert,LIB,50,5,45
Story,MILFORD TWP,State House,51,Joshua Herbert,LIB,68,32,36
Story,NEVADA 1/RICHLAND TWP,State House,51,Joshua Herbert,LIB,226,78,148
Story,NEVADA 2/GRANT TWP 2,State House,51,Joshua Herbert,LIB,215,93,122
Story,NEVADA 3,State House,51,Joshua Herbert,LIB,180,104,76
Story,NEVADA 4/NEVADA TWP,State House,51,Joshua Herbert,LIB,298,115,183
Story,ZEARING/LINCOLN/SHERMAN,State House,51,Joshua Herbert,LIB,77,33,44
Story,CAMBRIDGE/UNION TWP 1,State House,51,Write-in,,3,0,3
Story,COLLINS/COLLINS TWP,State House,51,Write-in,,0,0,0
Story,COLO/NEW ALBANY TWP,State House,51,Write-in,,2,1,1
Story,FRANKLIN TWP,State House,51,Write-in,,7,3,4
Story,GILBERT,State House,51,Write-in,,8,3,5
Story,HUXLEY 1/UNION TWP 2,State House,51,Write-in,,6,4,2
Story,HUXLEY 2/PALESTINE TWP,State House,51,Write-in,,14,8,6
Story,KELLEY,State House,51,Write-in,,1,0,1
Story,MAXWELL/INDIAN CRK TWP,State House,51,Write-in,,7,4,3
Story,MCCALLSBURG/WARREN TWP,State House,51,Write-in,,0,0,0
Story,MILFORD TWP,State House,51,Write-in,,1,1,0
Story,NEVADA 1/RICHLAND TWP,State House,51,Write-in,,5,3,2
Story,NEVADA 2/GRANT TWP 2,State House,51,Write-in,,9,3,6
Story,NEVADA 3,State House,51,Write-in,,2,1,1
Story,NEVADA 4/NEVADA TWP,State House,51,Write-in,,1,0,1
Story,ZEARING/LINCOLN/SHERMAN,State House,51,Write-in,,0,0,0
Story,ROLAND/HOWARD TWP,State House,55,Shannon Latham,REP,690,84,606
Story,STORY CITY 1,State House,55,Shannon Latham,REP,611,117,494
Story,STORY CITY 2/LAFAYETTE/HOWARD 2,State House,55,Shannon Latham,REP,787,156,631
Story,ROLAND/HOWARD TWP,State House,55,Write-in,,23,0,23
Story,STORY CITY 1,State House,55,Write-in,,13,2,11
Story,STORY CITY 2/LAFAYETTE/HOWARD 2,State House,55,Write-in,,17,6,11
Marshall,Bangor/Liscomb/Taylor,U.S. Senate,,Chuck Grassley,REP,524,136,388
Marshall,Eden/Logan/Washington,U.S. Senate,,Chuck Grassley,REP,641,94,547
Marshall,Green Castle/Le Grand,U.S. Senate,,Chuck Grassley,REP,664,124,540
Marshall,Jefferson/Timber Creek,U.S. Senate,,Chuck Grassley,REP,623,213,410
Marshall,Liberty/Marietta/Minerva,U.S. Senate,,Chuck Grassley,REP,355,44,311
Marshall,Marion/Vienna,U.S. Senate,,Chuck Grassley,REP,389,81,308
Marshall,Marshalltown City 1-1,U.S. Senate,,Chuck Grassley,REP,127,34,93
Marshall,Marshalltown City 1-2,U.S. Senate,,Chuck Grassley,REP,156,41,115
Marshall,Marshalltown City 2-1,U.S. Senate,,Chuck Grassley,REP,400,162,238
Marshall,Marshalltown City 2-2,U.S. Senate,,Chuck Grassley,REP,604,247,357
Marshall,Marshalltown City 3-1,U.S. Senate,,Chuck Grassley,REP,619,243,376
Marshall,Marshalltown City 3-2,U.S. Senate,,Chuck Grassley,REP,694,297,397
Marshall,Marshalltown City 4-1,U.S. Senate,,Chuck Grassley,REP,402,129,273
Marshall,Marshalltown City 4-2,U.S. Senate,,Chuck Grassley,REP,536,163,373
Marshall,State Center,U.S. Senate,,Chuck Grassley,REP,573,83,490
Marshall,Bangor/Liscomb/Taylor,U.S. Senate,,Michael Franken,DEM,298,115,183
Marshall,Eden/Logan/Washington,U.S. Senate,,Michael Franken,DEM,301,90,211
Marshall,Green Castle/Le Grand,U.S. Senate,,Michael Franken,DEM,330,106,224
Marshall,Jefferson/Timber Creek,U.S. Senate,,Michael Franken,DEM,255,138,117
Marshall,Liberty/Marietta/Minerva,U.S. Senate,,Michael Franken,DEM,128,40,88
Marshall,Marion/Vienna,U.S. Senate,,Michael Franken,DEM,188,84,104
Marshall,Marshalltown City 1-1,U.S. Senate,,Michael Franken,DEM,183,66,117
Marshall,Marshalltown City 1-2,U.S. Senate,,Michael Franken,DEM,217,110,107
Marshall,Marshalltown City 2-1,U.S. Senate,,Michael Franken,DEM,423,224,199
Marshall,Marshalltown City 2-2,U.S. Senate,,Michael Franken,DEM,548,306,242
Marshall,Marshalltown City 3-1,U.S. Senate,,Michael Franken,DEM,519,263,256
Marshall,Marshalltown City 3-2,U.S. Senate,,Michael Franken,DEM,554,316,238
Marshall,Marshalltown City 4-1,U.S. Senate,,Michael Franken,DEM,395,194,201
Marshall,Marshalltown City 4-2,U.S. Senate,,Michael Franken,DEM,459,220,239
Marshall,State Center,U.S. Senate,,Michael Franken,DEM,262,76,186
Marshall,Bangor/Liscomb/Taylor,U.S. Senate,,Write-in,,1,0,1
Marshall,Eden/Logan/Washington,U.S. Senate,,Write-in,,3,0,3
Marshall,Green Castle/Le Grand,U.S. Senate,,Write-in,,2,0,2
Marshall,Jefferson/Timber Creek,U.S. Senate,,Write-in,,0,0,0
Marshall,Liberty/Marietta/Minerva,U.S. Senate,,Write-in,,0,0,0
Marshall,Marion/Vienna,U.S. Senate,,Write-in,,1,0,1
Marshall,Marshalltown City 1-1,U.S. Senate,,Write-in,,0,0,0
Marshall,Marshalltown City 1-2,U.S. Senate,,Write-in,,0,0,0
Marshall,Marshalltown City 2-1,U.S. Senate,,Write-in,,1,0,1
Marshall,Marshalltown City 2-2,U.S. Senate,,Write-in,,2,1,1
Marshall,Marshalltown City 3-1,U.S. Senate,,Write-in,,0,0,0
Marshall,Marshalltown City 3-2,U.S. Senate,,Write-in,,2,1,1
Marshall,Marshalltown City 4-1,U.S. Senate,,Write-in,,2,1,1
Marshall,Marshalltown City 4-2,U.S. Senate,,Write-in,,2,0,2
Marshall,State Center,U.S. Senate,,Write-in,,0,0,0
Marshall,Bangor/Liscomb/Taylor,U.S. House,4,Randy Feenstra,REP,537,142,395
Marshall,Eden/Logan/Washington,U.S. House,4,Randy Feenstra,REP,643,91,552
Marshall,Green Castle/Le Grand,U.S. House,4,Randy Feenstra,REP,665,121,544
Marshall,Jefferson/Timber Creek,U.S. House,4,Randy Feenstra,REP,627,217,410
Marshall,Liberty/Marietta/Minerva,U.S. House,4,Randy Feenstra,REP,359,44,315
Marshall,Marion/Vienna,U.S. House,4,Randy Feenstra,REP,386,79,307
Marshall,Marshalltown City 1-1,U.S. House,4,Randy Feenstra,REP,119,31,88
Marshall,Marshalltown City 1-2,U.S. House,4,Randy Feenstra,REP,155,40,115
Marshall,Marshalltown City 2-1,U.S. House,4,Randy Feenstra,REP,376,145,231
Marshall,Marshalltown City 2-2,U.S. House,4,Randy Feenstra,REP,601,248,353
Marshall,Marshalltown City 3-1,U.S. House,4,Randy Feenstra,REP,621,239,382
Marshall,Marshalltown City 3-2,U.S. House,4,Randy Feenstra,REP,674,285,389
Marshall,Marshalltown City 4-1,U.S. House,4,Randy Feenstra,REP,385,118,267
Marshall,Marshalltown City 4-2,U.S. House,4,Randy Feenstra,REP,529,161,368
Marshall,State Center,U.S. House,4,Randy Feenstra,REP,579,88,491
Marshall,Bangor/Liscomb/Taylor,U.S. House,4,Ryan Melton,DEM,255,102,153
Marshall,Eden/Logan/Washington,U.S. House,4,Ryan Melton,DEM,268,86,182
Marshall,Green Castle/Le Grand,U.S. House,4,Ryan Melton,DEM,285,102,183
Marshall,Jefferson/Timber Creek,U.S. House,4,Ryan Melton,DEM,226,129,97
Marshall,Liberty/Marietta/Minerva,U.S. House,4,Ryan Melton,DEM,110,37,73
Marshall,Marion/Vienna,U.S. House,4,Ryan Melton,DEM,171,82,89
Marshall,Marshalltown City 1-1,U.S. House,4,Ryan Melton,DEM,178,68,110
Marshall,Marshalltown City 1-2,U.S. House,4,Ryan Melton,DEM,197,105,92
Marshall,Marshalltown City 2-1,U.S. House,4,Ryan Melton,DEM,402,216,186
Marshall,Marshalltown City 2-2,U.S. House,4,Ryan Melton,DEM,502,287,215
Marshall,Marshalltown City 3-1,U.S. House,4,Ryan Melton,DEM,472,249,223
Marshall,Marshalltown City 3-2,U.S. House,4,Ryan Melton,DEM,527,307,220
Marshall,Marshalltown City 4-1,U.S. House,4,Ryan Melton,DEM,376,188,188
Marshall,Marshalltown City 4-2,U.S. House,4,Ryan Melton,DEM,431,205,226
Marshall,State Center,U.S. House,4,Ryan Melton,DEM,233,70,163
Marshall,Bangor/Liscomb/Taylor,U.S. House,4,Bryan Jack Holder,LBC,23,5,18
Marshall,Eden/Logan/Washington,U.S. House,4,Bryan Jack Holder,LBC,20,4,16
Marshall,Green Castle/Le Grand,U.S. House,4,Bryan Jack Holder,LBC,25,6,19
Marshall,Jefferson/Timber Creek,U.S. House,4,Bryan Jack Holder,LBC,12,1,11
Marshall,Liberty/Marietta/Minerva,U.S. House,4,Bryan Jack Holder,LBC,5,0,5
Marshall,Marion/Vienna,U.S. House,4,Bryan Jack Holder,LBC,13,1,12
Marshall,Marshalltown City 1-1,U.S. House,4,Bryan Jack Holder,LBC,11,2,9
Marshall,Marshalltown City 1-2,U.S. House,4,Bryan Jack Holder,LBC,10,1,9
Marshall,Marshalltown City 2-1,U.S. House,4,Bryan Jack Holder,LBC,26,14,12
Marshall,Marshalltown City 2-2,U.S. House,4,Bryan Jack Holder,LBC,23,8,15
Marshall,Marshalltown City 3-1,U.S. House,4,Bryan Jack Holder,LBC,27,8,19
Marshall,Marshalltown City 3-2,U.S. House,4,Bryan Jack Holder,LBC,20,5,15
Marshall,Marshalltown City 4-1,U.S. House,4,Bryan Jack Holder,LBC,19,10,9
Marshall,Marshalltown City 4-2,U.S. House,4,Bryan Jack Holder,LBC,20,7,13
Marshall,State Center,U.S. House,4,Bryan Jack Holder,LBC,13,1,12
Marshall,Bangor/Liscomb/Taylor,U.S. House,4,Write-in,,0,0,0
Marshall,Eden/Logan/Washington,U.S. House,4,Write-in,,2,0,2
Marshall,Green Castle/Le Grand,U.S. House,4,Write-in,,1,0,1
Marshall,Jefferson/Timber Creek,U.S. House,4,Write-in,,0,0,0
Marshall,Liberty/Marietta/Minerva,U.S. House,4,Write-in,,0,0,0
Marshall,Marion/Vienna,U.S. House,4,Write-in,,0,0,0
Marshall,Marshalltown City 1-1,U.S. House,4,Write-in,,0,0,0
Marshall,Marshalltown City 1-2,U.S. House,4,Write-in,,0,0,0
Marshall,Marshalltown City 2-1,U.S. House,4,Write-in,,2,1,1
Marshall,Marshalltown City 2-2,U.S. House,4,Write-in,,0,0,0
Marshall,Marshalltown City 3-1,U.S. House,4,Write-in,,0,0,0
Marshall,Marshalltown City 3-2,U.S. House,4,Write-in,,0,0,0
Marshall,Marshalltown City 4-1,U.S. House,4,Write-in,,0,0,0
Marshall,Marshalltown City 4-2,U.S. House,4,Write-in,,2,0,2
Marshall,State Center,U.S. House,4,Write-in,,0,0,0
Marshall,Bangor/Liscomb/Taylor,Governor,,Kim Reynolds and Adam Gregg,REP,554,145,409
Marshall,Eden/Logan/Washington,Governor,,Kim Reynolds and Adam Gregg,REP,657,94,563
Marshall,Green Castle/Le Grand,Governor,,Kim Reynolds and Adam Gregg,REP,691,129,562
Marshall,Jefferson/Timber Creek,Governor,,Kim Reynolds and Adam Gregg,REP,642,225,417
Marshall,Liberty/Marietta/Minerva,Governor,,Kim Reynolds and Adam Gregg,REP,364,48,316
Marshall,Marion/Vienna,Governor,,Kim Reynolds and Adam Gregg,REP,402,86,316
Marshall,Marshalltown City 1-1,Governor,,Kim Reynolds and Adam Gregg,REP,131,35,96
Marshall,Marshalltown City 1-2,Governor,,Kim Reynolds and Adam Gregg,REP,167,44,123
Marshall,Marshalltown City 2-1,Governor,,Kim Reynolds and Adam Gregg,REP,402,178,224
Marshall,Marshalltown City 2-2,Governor,,Kim Reynolds and Adam Gregg,REP,634,259,375
Marshall,Marshalltown City 3-1,Governor,,Kim Reynolds and Adam Gregg,REP,642,247,395
Marshall,Marshalltown City 3-2,Governor,,Kim Reynolds and Adam Gregg,REP,719,307,412
Marshall,Marshalltown City 4-1,Governor,,Kim Reynolds and Adam Gregg,REP,408,133,275
Marshall,Marshalltown City 4-2,Governor,,Kim Reynolds and Adam Gregg,REP,545,166,379
Marshall,State Center,Governor,,Kim Reynolds and Adam Gregg,REP,586,89,497
Marshall,Bangor/Liscomb/Taylor,Governor,,Deidre DeJear and Eric Van Lancker,DEM,243,104,139
Marshall,Eden/Logan/Washington,Governor,,Deidre DeJear and Eric Van Lancker,DEM,260,86,174
Marshall,Green Castle/Le Grand,Governor,,Deidre DeJear and Eric Van Lancker,DEM,276,93,183
Marshall,Jefferson/Timber Creek,Governor,,Deidre DeJear and Eric Van Lancker,DEM,223,125,98
Marshall,Liberty/Marietta/Minerva,Governor,,Deidre DeJear and Eric Van Lancker,DEM,113,35,78
Marshall,Marion/Vienna,Governor,,Deidre DeJear and Eric Van Lancker,DEM,162,73,89
Marshall,Marshalltown City 1-1,Governor,,Deidre DeJear and Eric Van Lancker,DEM,172,62,110
Marshall,Marshalltown City 1-2,Governor,,Deidre DeJear and Eric Van Lancker,DEM,196,101,95
Marshall,Marshalltown City 2-1,Governor,,Deidre DeJear and Eric Van Lancker,DEM,393,196,197
